filename	event_labels
PBN3eC3HlZA_30_40	Violin_fiddle,Speech
3mkKBUp4PRI_210_220	Banjo,Speech
0eIBoM0hUd4_5_15	Speech,Car
Ob5HVixIflU_50_60	Chicken_rooster,Speech
CdcdNEd8xAU_90_100	Motorcycle,Speech
DLur1dQzoV8_20_30	Cat,Speech
10GanBpqrNI_140_150	Speech,Car
GU54vbIhgNg_90_100	Cheering,Speech
GPYgEfPqhn4_250_260	Speech,Dog
9l4D_iylPrE_19_29	Violin_fiddle,Speech
J4Rp6bhwwpw_90_100	Cat,Speech
AGIzlJit_OQ_30_40	Violin_fiddle,Speech
PAbrvAkMQmU_0_10	Helicopter,Speech
Ic9F0wev1Mg_30_40	Speech,Dog
DQtsLyfNI0k_120_130	Motorcycle,Speech
IyX2V7BfnH0_30_40	Speech,Dog
Lp68qjuX7n8_150_160	Cat,Speech
E5TjRAIyxVw_30_40	Violin_fiddle,Speech
Etn5tkmeuhY_60_70	Motorcycle,Speech
BWQ38j-IgCU_30_40	Singing,Speech
CvY2gM5uPAI_30_40	Violin_fiddle,Speech
0174CGJr3ys_30_40	Cheering,Speech
N060B1-nSIM_30_40	Acoustic_guitar,Speech
ABMju1mwJR8_30_40	Basketball_bounce,Speech
AcgmkVK8BIc_30_40	Speech,Baby_cry_infant_cry
0khAR3IeTvI_30_40	Speech,Car
CKyP2O4icv4_30_40	Banjo,Speech
2jWwOcakS1o_130_140	Cheering,Speech
57rX-_ti2ps_20_30	Speech,Baby_laughter
8LOzRV19PnI_370_380	Speech,Vacuum_cleaner
AbdMaYAR3DM_120_130	Motorcycle,Speech
15QcgNBJA80_30_40	Speech,Car
HXyOl1L10ls_50_60	Cheering,Speech
MSLyEfKZn1c_30_40	Speech,Clapping
Eq9qdC0w3ho_110_120	Singing,Speech
Hlxo0Llpac8_30_40	Speech,Dog
M1K18mkslTE_30_40	Violin_fiddle,Speech
FKsyzMU1f-4_60_70	Helicopter,Speech
9cEyv09oDA0_10_20	Singing,Speech
EyTRRJskitE_20_30	Motorcycle,Speech
DxEX0guxEOw_30_40	Motorcycle,Speech
B5vxteDtjRA_50_60	Speech,Baby_laughter
GMx58gc3P-g_40_50	Cheering,Speech
HRvLVi2GGIc_20_30	Speech,Dog
9etV_TT9_xY_20_30	Motorcycle,Speech
Bwe6A9kfi1U_50_60	Basketball_bounce,Speech
IPrxEldt7d8_390_400	Cheering,Speech
CuttUnJsgWI_220_230	Singing,Speech
Cr6kZOg8Omk_30_40	Violin_fiddle,Speech
OMBAi_dsvKQ_30_40	Speech,Dog
P73fI-10vkI_530_540	Acoustic_guitar,Speech
CARUlzI0zYA_30_40	Violin_fiddle,Speech
LJxklaUHE6s_30_40	Violin_fiddle,Speech
DD3ZQk6pPIg_70_80	Helicopter,Speech
GdbRKIGOw0U_30_40	Violin_fiddle,Speech
OCCWEJP0tZE_420_430	Basketball_bounce,Speech
5-8LiWuOHLk_0_10	Basketball_bounce,Speech
BYqNuaGjUIo_30_40	Speech,Frying_(food)
HfdMLI6vP64_30_40	Speech,Dog
NU-s-1wPBic_10_20	Speech,Dog
9VGKxybkuwA_20_30	Lawn_mower,Speech
BaT_gnccoF4_50_60	Speech,Dog
52y_0oUYQps_50_60	Speech,Baby_laughter
GUJT8hYL19Y_0_10	Basketball_bounce,Speech
0lOyO7QfOQM_210_220	Cheering,Speech
Bc4y_s42X0Y_30_40	Violin_fiddle,Speech
1SMjaPuwXOg_20_30	Speech,Car
LBe33dw9ezg_30_40	Helicopter,Speech
G0b2jEUFbCA_0_10	Speech,Dog
K-6jOG1KmFs_130_140	Motorcycle,Speech
1v6wX8Q5BIc_30_40	Speech,Car
MuOlhZI3RA0_330_340	Cheering,Speech
IkYZJkgvotk_30_40	Violin_fiddle,Speech
4hJb45sSO6M_110_120	Lawn_mower,Speech
32nKae6Sy5g_80_90	Cheering,Speech
M2TqcJepjJI_30_40	Violin_fiddle,Speech
IKwoeh7N7Vc_70_80	Speech,Frying_(food)
CdfcaOQIFB0_40_50	Speech,Dog
2zIrtT6tE2M_30_40	Speech,Car
BOR1bU3XwPY_30_40	Violin_fiddle,Speech
MvK7gidh1R8_120_130	Blender,Speech
KC51zMwokFg_70_80	Singing,Speech
DZ8y25JGM9M_90_100	Singing,Speech
5TtXI3xLw70_30_40	Basketball_bounce,Speech
G6wAGEOTWko_30_40	Speech,Baby_cry_infant_cry
7cWiVBljHMg_30_40	Chainsaw,Speech
37dY3mT7F9U_40_50	Motorcycle,Speech,Car
OtmGK9F3Bvg_30_40	Violin_fiddle,Speech
C26VOn0HU1Y_0_10	Singing,Speech
0Z4LBWXXRTY_430_440	Speech,Frying_(food)
AGfXTDfKQ0U_60_70	Speech,Dog
Nz20PYXRn40_30_40	Violin_fiddle,Speech
EoVwX3hZ-NE_10_20	Singing,Speech
7disyPHqJ0k_120_130	Banjo,Speech
AnURhXm-8Bg_30_40	Cheering,Speech
9yMzA-mL7JM_0_10	Speech,Dog
Jfo4I-M-g9M_0_10	Cat,Speech
Lncc_gy-Bko_20_30	Speech,Dog
J-13rtty5xU_30_40	Speech,Clapping
Cxp7vz22VO4_18_28	Violin_fiddle,Speech
2Y0T7yIvKsk_50_60	Telephone_bell_ringing,Speech
HaJL9IwMSNU_30_40	Speech,Baby_cry_infant_cry
Dt53UZgyznE_9_19	Speech,Baby_cry_infant_cry
0EpvbyUL61A_30_40	Speech,Car
DZlflb3NkZ8_40_50	Speech,Dog
GzbjRWD3QUM_14_24	Violin_fiddle,Speech
FC0umoGbcbE_40_50	Motorcycle,Speech
0yFZ4mGgqgk_90_100	Blender,Speech
H3KhBIL0OgQ_40_50	Cat,Speech
4vLL7INP0VE_10_20	Speech,Fire_alarm
FYoNpEp3HPw_410_420	Singing,Speech
F62tRNlsyCQ_50_60	Singing,Speech
J_QN_6ZrtPc_30_40	Blender,Speech
O7KRNBKLMS8_0_10	Basketball_bounce,Speech
EqlHEP9_TJI_430_440	Singing,Speech
FlxA_Vc-SOo_120_130	Motorcycle,Speech
1Icwr0H2aSg_30_40	Cheering,Speech
GnY5OpfADgw_290_300	Chainsaw,Speech
KCihdlcMk5o_30_40	Violin_fiddle,Speech
5qx1HGIWJww_170_180	Speech,Frying_(food)
JZJYzKricdU_10_20	Speech,Dog
DCr-pItRqwg_30_40	Cheering,Speech
Euh6UMGbSbA_230_240	Speech,Dog
1rzShv7cwz4_130_140	Telephone_bell_ringing,Speech
Jxhsq-9YSA0_90_100	Speech,Baby_laughter
BQUu7fVQf_8_240_250	Singing,Speech
IgJg6haGExM_200_210	Singing,Speech
GBwOZH570Tg_140_150	Cheering,Speech
2N4yPM6iScs_70_80	Speech,Clapping
JlCbmnDRAiQ_10_20	Singing,Speech
NoC6Zt63qy8_30_40	Acoustic_guitar,Speech
EPTUM2_bxnQ_30_40	Violin_fiddle,Speech
148zbpLykiI_30_40	Speech,Car
LuBmOLAWd0g_50_60	Motorcycle,Speech
CkmXZjtV_lU_570_580	Acoustic_guitar,Speech
HS03WivYyKo_190_200	Singing,Speech
DtZS3cr9DLE_50_60	Singing,Speech
P2wU_RlBJ9U_0_10	Lawn_mower,Speech
KFyePIZORBU_30_40	Violin_fiddle,Speech
1gypS6gzixw_30_40	Speech,Car
F5JBsiwckpI_80_90	Basketball_bounce,Speech
0A1yGUCnne0_20_30	Cheering,Speech
DMJaYDqqMzw_30_40	Violin_fiddle,Speech
FOfgTMXZa_I_140_150	Singing,Cheering,Speech
GtMT5oMTpAw_50_60	Chicken_rooster,Speech
LkD839JUGbE_10_20	Singing,Speech
3IejJRRLyzI_30_40	Speech,Car
HMM7CIU9Xbs_30_40	Violin_fiddle,Speech
O7R6HfpaSrk_20_30	Speech,Dog
FI__T1LdJTM_130_140	Acoustic_guitar,Speech
2cyKLDlj31Y_30_40	Speech,Car
HS4SYMXoxyQ_30_40	Violin_fiddle,Speech
4iZFevliiMo_360_370	Cheering,Speech
HSEApZaqWkA_30_40	Speech,Vacuum_cleaner
CLMbe-VRNr4_20_30	Speech,Dog
M-KJlxWwZo0_50_60	Motorcycle,Speech
4wlZpdsx0_o_90_100	Basketball_bounce,Speech
AMpIPz8p0No_20_30	Motorcycle,Speech
GAdK8xH8GdU_60_70	Speech,Vacuum_cleaner
B9ufikbjKKE_20_30	Speech,Dog
Nh59th9RUKg_50_60	Chicken_rooster,Speech
BagLLS3eizY_80_90	Speech,Dog
M-ySTiWF-80_130_140	Acoustic_guitar,Speech
CqchCoYcFGI_90_100	Singing,Speech
0JArCV_ltlQ_120_130	Speech,Car
I3gtinzWlSE_450_460	Acoustic_guitar,Speech
BbfYLm5wMH4_30_40	Speech,Dog
7xIBRt_5SOE_30_40	Speech,Clapping
IL-EAE-7HJU_30_40	Chicken_rooster,Speech
L-QXiyUFCds_30_40	Cat,Speech
JD40xmch1LI_10_20	Cheering,Speech
H4oIkHdumMI_30_40	Helicopter,Speech
IPXwsIzKC20_110_120	Lawn_mower,Speech
BCICI2mhsi8_50_60	Singing,Speech
BlT95sGzpEI_30_40	Speech,Baby_cry_infant_cry
OltjsaOj9Hc_0_10	Telephone_bell_ringing,Speech
8CyAd5NKlYg_30_40	Speech,Baby_laughter
J0EgVKYrOcU_370_380	Speech,Dog
9wQXBh_7cVs_30_40	Helicopter,Speech
-0e6R88diBs_30_40	Speech,Car
Br94Dbh1PTc_30_40	Singing,Speech
KPe-3ijJwP8_20_30	Speech,Dog
FuYWK-Jh2DM_100_110	Speech,Frying_(food)
JJ7NcDLYnLs_0_10	Basketball_bounce,Speech
CCsQ3Ioa4ls_110_120	Basketball_bounce,Speech
HfbC0rpH_RU_370_380	Helicopter,Speech
AiSgQ8OOw0U_30_40	Acoustic_guitar,Speech
EoGOOiL0Qys_10_20	Motorcycle,Speech
NqZHX-eOVUA_30_40	Speech,Baby_cry_infant_cry
3CeXXvyQJVA_140_150	Speech,Car
ITnKkFJxEGk_100_110	Singing,Speech
HzhQpibCagw_30_40	Speech,Frying_(food)
1DhYfO7ZqvA_19_29	Speech,Car
8WVBn5X6Ejw_0_10	Basketball_bounce,Speech
JpS8ihziwzE_10_20	Speech,Dog
DGWmXtlCBbo_30_40	Lawn_mower,Motorcycle,Speech
J8ULIYST00w_30_40	Singing,Speech
IqgvLgDhRzI_30_40	Singing,Speech
BKfxUfqJNRc_270_280	Motorcycle,Speech
L0EJqGUXLcs_0_10	Speech,Vacuum_cleaner
NZ_4fetAZoc_50_60	Singing,Speech
GEr2Pj7Qf_Q_30_40	Violin_fiddle,Speech
IS5TEST6p_0_0_10	Speech,Baby_cry_infant_cry
OQ5CkBxnjp8_130_140	Motorcycle,Speech
LhFgDY7VlN4_30_40	Violin_fiddle,Speech
EAyuyhTalOQ_30_40	Singing,Speech
DlcRSH74f0k_60_70	Singing,Speech
IHplK2PQ0wg_120_130	Speech,Baby_cry_infant_cry
OlLidP17f4A_260_270	Acoustic_guitar,Speech
CZsgjvZi-jo_30_40	Chainsaw,Speech
OtxpdKYSKMQ_190_200	Singing,Speech
Dw1lIVBE-gI_30_40	Speech,Clapping
HZ-GG5rUAO4_280_290	Speech,Frying_(food)
19tAwix1Bys_90_100	Cheering,Speech
Lz7RomS8y58_30_40	Violin_fiddle,Speech
ElZ_wgvYc6k_0_10	Speech,Dog
Ido6RoViTt4_30_40	Violin_fiddle,Speech
OlIq6RJ2hhs_110_120	Speech,Dog
FNl_zjfkE3E_20_30	Singing,Speech
EbytbZdRRBM_290_300	Chainsaw,Speech
LN3IOIyKwz4_90_100	Violin_fiddle,Speech
1QBGjNmELj8_30_40	Telephone_bell_ringing,Speech
Gvy9FrmQSOA_30_40	Speech,Dog
DBaRYT4BbCo_30_40	Violin_fiddle,Speech
HT2gr0HupQo_30_40	Violin_fiddle,Speech
LM0ATxl4Nt4_30_40	Chicken_rooster,Speech
BdpSR-7KkzQ_260_270	Chicken_rooster,Speech
CzmfHSLpRYU_230_240	Acoustic_guitar,Speech
DQAJNG-zZQE_180_190	Basketball_bounce,Speech
AhXP21DcB2A_30_40	Speech,Baby_cry_infant_cry
FgCdCgkeg_k_30_40	Speech,Baby_cry_infant_cry
GgWPIrAp2yE_30_40	Violin_fiddle,Speech
I01McUlwKTg_30_40	Violin_fiddle,Speech
IpCfHAOcmhg_70_80	Blender,Speech
DR1i4GYntsM_470_480	Singing,Speech
P5yiBi70u2c_440_450	Banjo,Speech
H8CjnmzwHVI_30_40	Speech,Baby_cry_infant_cry
DyOp9U5rCHI_0_10	Speech,Baby_cry_infant_cry
F9eVAEKnSIs_120_130	Singing,Speech
CR_zICJzsPs_20_30	Basketball_bounce,Speech
Ogp8EcIgCg8_30_40	Cat,Speech
8BcfZcnSp0w_40_50	Speech,Baby_laughter
Mivqxr0RS8w_10_20	Speech,Vacuum_cleaner
Im-lNbV3cbs_120_130	Speech,Dog
MATEl3tUX8M_60_70	Speech,Accordion
CtqlAyyKazQ_100_110	Helicopter,Speech
HwXzxuv-tuQ_120_130	Speech,Baby_laughter
En275O-pTjQ_20_30	Telephone_bell_ringing,Speech
1JuTfBhMy0k_30_40	Speech,Car
OWbIRRwljFQ_70_80	Speech,Frying_(food)
AbftSIZAuGI_30_40	Violin_fiddle,Speech
H67sx3oTIeQ_30_40	Violin_fiddle,Speech
G2m-QnM9lDU_70_80	Speech,Dog
EOiAYnxF4fo_210_220	Helicopter,Speech
O_gjQVfBp_A_30_40	Violin_fiddle,Speech
KAH5P5fSTas_30_40	Motorcycle,Speech
Btfz8Egb2aY_150_160	Singing,Speech
D161fsTendw_10_20	Speech,Dog
1RkEE3UIuRo_30_40	Speech,Frying_(food)
0ePOLUq_XFg_30_40	Speech,Car
7uULYF2VhT8_90_100	Speech,Vacuum_cleaner
BF5xhMt4pBo_240_250	Helicopter,Speech
2U-US-CXIbY_0_10	Basketball_bounce,Speech
D8qwunX61w8_30_40	Cello,Speech
05NCBYhKhAY_30_40	Speech,Car
5J603SAj7QM_210_220	Speech,Frying_(food)
FcunR0Mt1Vg_20_30	Basketball_bounce,Speech
HnjLi_S-Zkc_240_250	Motorcycle,Speech
GG0GWwHthy8_410_420	Singing,Speech
ODl38EqRF5k_10_20	Chicken_rooster,Speech
CxZ6zLbeLt8_30_40	Lawn_mower,Speech
GQK-ERGt0vA_30_40	Violin_fiddle,Speech
ESPiWcF2G5g_0_10	Speech,Dog
NBAEVEdLSCs_30_40	Violin_fiddle,Speech
Kzs2w_TVQ_Q_30_40	Violin_fiddle,Speech
6Xgk7hFCj58_80_90	Speech,Clapping
4JQIT3yleMc_330_340	Lawn_mower,Speech
0AHu7mqyX6w_30_40	Speech,Car
7ViNH1ZHB-M_30_40	Speech,Clapping
NgRhOWVHLi8_50_60	Lawn_mower,Speech
Hg00Td8x9AM_10_20	Singing,Speech
OMUEN29GB8c_60_70	Motorcycle,Speech
LQ048AHfeb8_230_240	Speech,Frying_(food)
JZ6nKsx26Uc_190_200	Cheering,Speech
JYeBZqAjKG8_120_130	Telephone_bell_ringing,Speech
JycNLrrV5L4_140_150	Singing,Speech
GqSzP86DW6s_320_330	Singing,Speech
HnSnY8aalM0_50_60	Singing,Speech
HTRQU197EP0_30_40	Violin_fiddle,Speech
OJVf40I92l8_30_40	Violin_fiddle,Speech
KyxVtwT9Y1I_0_10	Motorcycle,Speech
C8GFUs0SRO0_30_40	Violin_fiddle,Speech
1vFEwpeP7jg_30_40	Speech,Car
H5x4vclZM8o_300_310	Speech,Fire_alarm
N7tYq_0EPNQ_30_40	Violin_fiddle,Speech
5pUceGew1OI_30_40	Cheering,Speech
J31HYCCr10U_10_20	Speech,Dog
HvHTyS8F-ko_30_40	Speech,Baby_cry_infant_cry
EwZpWz9QX-0_40_50	Singing,Speech
0OnCZvRV5Wk_0_10	Cheering,Speech
IGrDp7tjFe8_180_190	Singing,Speech
P-5HZfg3_DM_170_180	Speech,Frying_(food)
AwKj2vSQVAM_30_40	Violin_fiddle,Speech
O2nB_MibHiI_4_14	Violin_fiddle,Speech
OdpaR0o_BRc_60_70	Violin_fiddle,Speech
5EeA6toiZCM_400_410	Blender,Speech
EWp-NBamGcw_30_40	Violin_fiddle,Speech
LpnuZnCWoiU_30_40	Violin_fiddle,Speech
GvYeYt-VW38_270_280	Singing,Speech
BocZ75illv0_30_40	Basketball_bounce,Speech
B1AqcufQnbA_200_210	Cheering,Speech
Kswlp0hAvuM_30_40	Cat,Speech
9VNHBhd7gf8_110_120	Telephone_bell_ringing,Speech
DQXODrNT2OE_30_40	Violin_fiddle,Speech
J9XRmKclWtU_30_40	Speech,Accordion
MCrcqMZO-_g_60_70	Speech,Frying_(food)
HSq6PnHXTs8_50_60	Basketball_bounce,Speech
I905XlyvA6c_320_330	Speech,Dog
N7hFQK0O6ZU_90_100	Singing,Speech
7-KjclVBlxw_10_20	Cheering,Speech
GsdktNwBgsc_270_280	Helicopter,Speech
Kd1pGnNfdFw_70_80	Singing,Speech
FCtA8lNaCf8_30_40	Cheering,Speech
L6iezAnczKE_550_560	Acoustic_guitar,Speech
7kLKtlAAXoQ_360_370	Basketball_bounce,Speech
CmLnY6oSDWg_170_180	Helicopter,Speech
HXOr6hp9w90_30_40	Speech,Baby_cry_infant_cry
C4b0FDgh7kM_10_20	Basketball_bounce,Speech
Eos8Kpg55zA_0_10	Speech,Dog
I-BhpE67lmY_100_110	Helicopter,Speech
IIL2XCXxVfE_30_40	Motorcycle,Speech
6JIMy8lUD1Y_110_120	Speech,Accordion
D5XOwXgSLaI_160_170	Speech,Dog
F7Be8X0A5nk_260_270	Singing,Speech
AW2YMX6w1Ek_30_40	Chicken_rooster,Speech
JhuDss8rp1w_150_160	Speech,Dog
LrTHL_bCZVg_90_100	Chicken_rooster,Speech
OJ5uwv1PIgM_60_70	Speech,Dog
GjkzIW7dUxI_10_20	Telephone_bell_ringing,Speech
JgdspFz2kOI_180_190	Speech,Fire_alarm
D11Pjx8ueIM_30_40	Cheering,Speech
BuYhQS4aVdQ_30_40	Speech,Baby_cry_infant_cry
JeK71KS06oo_30_40	Violin_fiddle,Speech
7HLYGkayAGA_120_130	Speech,Clapping
3fFwV8JC5L8_30_40	Speech,Frying_(food)
OagNvx33HpM_16_26	Speech,Baby_cry_infant_cry
GqOAJpPNqNY_30_40	Violin_fiddle,Speech
BxrDrrneyRU_30_40	Telephone_bell_ringing,Speech
1GHVYv6-PKc_30_40	Speech,Car
FM1rJBmPXqs_10_20	Speech,Baby_cry_infant_cry
CChnFzVc6bQ_30_40	Cat,Speech
AkOjv7cZQkU_0_10	Basketball_bounce,Speech
2GZX8u4VMIQ_90_100	Speech,Car
K03RvENE2ZQ_30_40	Speech,Baby_cry_infant_cry
Nj-xwvUoV7A_30_40	Acoustic_guitar,Speech
15XA87Yv0Ho_30_40	Speech,Car
KUdXkdiuJ68_30_40	Violin_fiddle,Speech
GsBl8Qctk94_30_40	Violin_fiddle,Speech
AIfsH3ULcDM_170_180	Telephone_bell_ringing,Speech
Mt0zvqCQBlQ_40_50	Singing,Speech
N5p4RGChMhk_30_40	Speech,Baby_cry_infant_cry
NPN5d0aCbLw_30_40	Cat,Speech
L6BG6gi0tIU_50_60	Singing,Speech
DZub_hWKDek_0_10	Speech,Dog
NI8SR6FT2Po_0_10	Acoustic_guitar,Speech
Hs8jxZwG3gA_30_40	Acoustic_guitar,Speech
DcxJtKkg-ns_30_40	Chicken_rooster,Speech
B5o92a7gqog_30_40	Speech,Baby_cry_infant_cry
BKrqdPojk84_8_18	Chicken_rooster,Speech
AjISkLdQkDw_270_280	Speech,Dog
IR5pnkY51s8_140_150	Singing,Speech
FgDPxUKmtDQ_0_10	Cat,Speech
7t-kM4fLJZ0_10_20	Speech,Accordion
GN7Lh1gDn0Y_30_40	Speech,Frying_(food)
2WzBFgf4HQU_210_220	Speech,Car
N-ay_zPuaDY_30_40	Violin_fiddle,Speech
L4DTL3riPKM_30_40	Cheering,Speech
NoHfgWEpOos_250_260	Motorcycle,Speech
NtJI4-6iIAU_30_40	Speech,Dog
070e7szSxNE_140_150	Speech,Car
FFFjAWN9AQI_180_190	Singing,Speech
Jo3BIIt6Apc_50_60	Singing,Speech
IN9ksOvBbuw_30_40	Blender,Speech
K9FHcM-o6ec_10_20	Cheering,Speech
Hrl1UhQIEAs_30_40	Cat,Speech
Grpv2VR0Ots_30_40	Speech,Baby_cry_infant_cry
DaTfS53ij7Q_210_220	Speech,Dog
ChhHwQzGrRE_50_60	Motorcycle,Speech
MdzU-7xmViQ_50_60	Cat,Speech
KAHdiQ4Zevw_390_400	Basketball_bounce,Speech
OWnUAFNYHx8_30_40	Speech,Baby_laughter
HvIQNh4_t3w_30_40	Violin_fiddle,Speech
C-YH7YsqNkE_60_70	Speech,Dog
Id0miQ3w6sI_370_380	Singing,Speech
Brp-WsPKalw_8_18	Cheering,Speech
JF8gKOuTobY_510_520	Singing,Speech
EwwkeZseA-0_30_40	Violin_fiddle,Speech
IEcD0cEKDyo_30_40	Singing,Speech
LUoYPakjlQA_30_40	Cheering,Speech
1ePQX_eU03M_30_40	Speech,Car
GD74gQwXlU0_10_20	Motorcycle,Speech
DO5ZE3t5G50_8_18	Speech,Baby_cry_infant_cry
GYOskHKxffQ_10_20	Singing,Speech
CbhTrQ-XvGs_80_90	Motorcycle,Speech
OyulJj-2MVc_320_330	Speech,Frying_(food)
GjooNC45EEk_0_10	Banjo,Speech
-9gAwfLn2m8_30_40	Speech,Car
AGwq4U1NR6w_30_40	Cello,Speech
G0iAMaMahm8_40_50	Speech,Clapping
ACWoCZr23tE_30_40	Basketball_bounce,Speech
8MXYt24Aqro_180_190	Cheering,Speech
BRkJiN9O2AI_30_40	Acoustic_guitar,Speech
Lnc7vDUaR6o_0_10	Singing,Speech
5r4qzvHNQ0s_0_10	Speech,Vacuum_cleaner
Aivsx1IQTII_30_40	Speech,Baby_cry_infant_cry
OLOP92jnYLM_30_40	Speech,Accordion
1h0gqaVpV_c_30_40	Cheering,Speech
IeDfxr1ZQOA_220_230	Acoustic_guitar,Speech
9r-BFdiPvkk_150_160	Acoustic_guitar,Speech
JlkHE-ksXRw_80_90	Chicken_rooster,Speech
FXNxpy_j6tU_50_60	Singing,Speech
NZuK-y4UpBM_30_40	Acoustic_guitar,Speech
A_Ed02Fc8uI_520_530	Speech,Frying_(food)
OVVbk1Rs5OI_210_220	Speech,Frying_(food)
CMg7DQnnZw8_10_20	Speech,Dog
OMif8Os-QPI_10_20	Speech,Accordion
Bp9XGkfOe4I_40_50	Speech,Dog
Ixim56rl5mI_50_60	Cheering,Speech,Dog
I_TGsLCIUg8_10_20	Speech,Dog
AWnt2DJfee8_60_70	Motorcycle,Speech
AAh1KqHgoyI_30_40	Singing,Speech
L5QmArTu_tM_30_40	Cat,Speech
LLG1OheuZVQ_20_30	Speech,Dog
Eifjuvn307w_10_20	Motorcycle,Speech
LiHolCDBt_4_60_70	Singing,Speech
BrQz_0O0qlY_470_480	Helicopter,Speech
Fi4ZJabrB9k_30_40	Speech,Baby_cry_infant_cry
CGQDb_pEf5k_180_190	Basketball_bounce,Speech
C3q-Zk7DtBE_10_20	Cheering,Speech
0qaGwIn1Jlw_50_60	Speech,Clapping
Izw-KoVApHM_30_40	Violin_fiddle,Speech
Lrb4FbQq3XE_120_130	Motorcycle,Speech
OgNck7iHeg8_10_20	Speech,Fire_alarm
B-3mF6RPGSk_50_60	Speech,Dog
CG9wCczs1lc_20_30	Chainsaw,Speech
GBAcEKHEXS8_70_80	Chicken_rooster,Speech
AxvTNqLzG90_180_190	Blender,Speech
K92kL_2NRGA_30_40	Violin_fiddle,Speech
BA4QKZVQwic_150_160	Basketball_bounce,Speech
FRQMJ-dW4sg_100_110	Singing,Speech
Hw11avMvWjc_120_130	Speech,Dog
DafyYQu50qQ_30_40	Speech,Baby_cry_infant_cry
GwAQH_1fkXI_90_100	Motorcycle,Speech
A6SoG-SkRtI_0_10	Cello,Violin_fiddle,Speech
0npckTh3OiE_10_20	Cheering,Speech
Mz4QcwFq18k_30_40	Cheering,Speech
JSA5jymPf7E_50_60	Singing,Speech
O6on6oP_k10_0_10	Helicopter,Speech
DHTBG3wykpQ_30_40	Violin_fiddle,Speech
CqmTLwHA94Y_30_40	Violin_fiddle,Speech
Iwz2CW1hsVI_80_90	Speech,Dog
ASi3Lp1jIOU_430_440	Singing,Speech
NkwMxUW-Kds_170_180	Singing,Speech
J5nHlzDqjoQ_30_40	Violin_fiddle,Speech
O0NTtgOiXxg_60_70	Speech,Dog
BaOzyaxEzPs_30_40	Chicken_rooster,Speech
OBKiubT3h5I_10_20	Cat,Speech
1eveDeS5Ulo_0_10	Basketball_bounce,Speech
DdtOh3fYuFA_30_40	Chicken_rooster,Speech
BpdNHD7Xvyc_20_30	Speech,Dog
L4lCbnCU9LQ_30_40	Speech,Baby_cry_infant_cry
JitoUS3pdHo_20_30	Chicken_rooster,Speech
91EyJWQp96Y_480_490	Lawn_mower,Speech
Ax2jjGh4o6A_240_250	Singing,Speech
DeUdrOrR_5U_30_40	Violin_fiddle,Speech
GxxKF2ODh98_90_100	Violin_fiddle,Speech
C2imcStuhQc_130_140	Speech,Dog
H-VQqmGDxGs_30_40	Speech,Baby_cry_infant_cry
E8uP94MIcgs_30_40	Speech,Fire_alarm
FwwjQjtpHC4_20_30	Speech,Dog
5u8yBe_LLVU_170_180	Basketball_bounce,Speech
N5YfYKcnNzQ_30_40	Violin_fiddle,Speech
IKdTFkekxqs_30_40	Violin_fiddle,Speech
OdiE2U7QzI4_140_150	Speech,Dog
D9KQ-i3WhME_72_82	Basketball_bounce,Speech
O0fVWR7V-AU_280_290	Speech,Fire_alarm
LNegBF1TnSY_90_100	Helicopter,Speech
787IsEOJhzQ_70_80	Basketball_bounce,Speech
2V6ePZnbyB0_17_27	Speech,Car
4C4onjTEbqs_150_160	Basketball_bounce,Speech
A1zcQ3_B1nw_70_80	Speech,Dog
G9yVU0KmBuI_30_40	Singing,Banjo,Speech
FQlYrUTO4o0_30_40	Violin_fiddle,Speech
D8sMCtG7yQ4_20_30	Speech,Dog
N2psBNkR9DA_30_40	Violin_fiddle,Speech
2hfcKN22z1g_30_40	Speech,Car
CL2gbHBgTNU_40_50	Speech,Dog
P7p7EHzyAG4_80_90	Lawn_mower,Speech
DkrtjoMMgG4_450_460	Cello,Speech
42D6JTNFO3w_480_490	Speech,Clapping
6WG3RfMaiEY_300_310	Speech,Vacuum_cleaner
3C9e_UT9ASs_30_40	Speech,Car
8-wMKTMviuw_180_190	Speech,Frying_(food)
Fsl40iHO2_o_20_30	Cheering,Speech
2oBvH_38fzI_160_170	Blender,Speech
9u6Mewu4ah8_30_40	Acoustic_guitar,Speech
Kb6ApX3jokw_60_70	Speech,Fire_alarm
OFF01nyLqJM_140_150	Cat,Speech
NK_zeqW_lAg_30_40	Violin_fiddle,Speech
HV0nAkzVHbg_0_10	Speech,Dog
0dhd_h8fHQA_30_40	Speech,Car
2Q78wVCL3Fk_30_40	Speech,Clapping
FONZHPp4wYs_50_60	Blender,Speech
IGZeeIOzeVg_490_500	Motorcycle,Speech
IM-UKZJ20RY_160_170	Speech,Dog
KGX9JJzYT5o_30_40	Violin_fiddle,Speech
K-lfZ7lMhDQ_30_40	Violin_fiddle,Speech
FTA2hbIQekg_320_330	Helicopter,Speech
AQQms8aTJsw_30_40	Speech,Baby_cry_infant_cry
DIbYipZfZtY_10_20	Cheering,Speech
K_Xjvw1KGM4_0_10	Chicken_rooster,Speech
DldUejiYHJA_210_220	Acoustic_guitar,Speech
2BNVQn48D04_130_140	Speech,Frying_(food)
MQxlcQr7j1A_10_20	Speech,Baby_cry_infant_cry
5yrq7Bh8TH0_60_70	Cheering,Speech
597Gd7qWh_8_30_40	Speech,Clapping
2hVZZUcs3ag_30_40	Speech,Car
